    1661  404220.188 3858971.000        -5.4330000877         0.1198155284
    1662  404480.000 3859121.000        -6.2620000839         0.1221254691
    1663  404739.812 3859271.000        -6.6960000992         0.1205409020
    1664  404999.594 3859421.000        -4.3930001259         0.1198367029
    1665  405259.438 3859571.000        -3.6960000992         0.1127124056
    1666  405519.312 3859721.000        -3.8640000820         0.0853316262
    1667  405779.094 3859871.000        -2.4509999752         0.0781124160
    1668  406038.906 3860021.000        -2.5429999828         0.0704965368
    1669  406298.688 3860171.000        -2.3480000496         0.0520984158
    1670  406558.500 3860321.000        -2.0959999561         0.0304605607
    1671  411235.000 3863021.000        -4.0560002327         0.0462771170
    1672  411494.812 3863171.000       -10.3789997101         0.0787167922
    1673  411754.594 3863321.000       -13.2550001144         0.0927063674
    1674  412014.438 3863471.000       -11.5860004425         0.1415084749
    1675  412274.312 3863621.000       -22.9099998474         0.2066042721
    1676  412534.094 3863771.000       -23.6490001678         0.1644015610
    1677  412793.906 3863921.000       -22.1399993896         0.1493187547
    1678  413053.688 3864071.000       -14.7959995270         0.1703008264
    1679  413313.500 3864221.000        -8.9090003967         0.2221710980
    1680  413573.312 3864371.000        -8.1510000229         0.2754403055
    1681  413833.094 3864521.000       -18.4479999542         0.3449496627
    1682  414092.906 3864671.000       -10.8649997711         0.2797503173
    1683  414352.688 3864821.000       -12.1960000992         0.2224950790
    1684  414612.500 3864971.000        -7.2960000038         0.1956250966
    1685  414872.312 3865121.000        -6.4400000572         0.0370353535
    1686  415132.094 3865271.000        -3.8659999371         0.0227255635
    1687  400432.906 3857131.000        -1.4780000448         0.0148485778
    1688  400692.688 3857281.000        -1.5010000467         0.0431096479
    1689  400952.500 3857431.000        -2.6540000439         0.0588838756
    1690  401212.312 3857581.000        -3.6960000992         0.0599572733
    1691  401472.125 3857731.000        -3.6600000858         0.0650136992
    1692  401732.000 3857881.000        -4.1680002213         0.0687950999
    1693  401991.812 3858031.000        -3.6960000992         0.0731145367
    1694  402251.594 3858181.000        -3.7249999046         0.0851168334
    1695  402511.406 3858331.000        -4.6290001869         0.0920893997
    1696  402771.188 3858481.000        -5.0960001945         0.0951913074
    1697  403031.000 3858631.000        -4.8480000496         0.1011555567
    1698  403290.812 3858781.000        -5.4959998131         0.1047319621
    1699  403550.594 3858931.000        -5.0560002327         0.1052546725
    1700  403810.406 3859081.000        -5.2630000114         0.1108111367
    1701  404070.188 3859231.000        -5.5770001411         0.1143547073
    1702  404330.000 3859381.000        -5.7430000305         0.1220350415
    1703  404589.812 3859531.000        -6.6430001259         0.1287950575
    1704  404849.625 3859681.000        -6.7459998131         0.1345906556
    1705  405109.469 3859831.000        -6.6069998741         0.1209556237
    1706  405369.312 3859981.000        -4.2960000038         0.1136331707
    1707  405629.094 3860131.000        -4.2969999313         0.1112658978
    1708  405888.906 3860281.000        -3.6849999428         0.0922611579
    1709  406148.688 3860431.000        -3.7479999065         0.0777767524
    1710  406408.500 3860581.000        -3.0230000019         0.0593266971
    1711  406668.312 3860731.000        -2.6180000305         0.0000000000
    1712  406928.094 3860881.000        -2.3399999142         0.0000000000
    1713  411344.812 3863431.000        -6.2119998932         0.0642812699
    1714  411604.594 3863581.000       -11.8970003128         0.0992074385
    1715  411864.438 3863731.000       -12.2589998245         0.1382189691
    1716  412124.312 3863881.000       -18.8939990997         0.2289134562
    1717  412384.094 3864031.000       -22.5030002594         0.1413046569
    1718  412643.906 3864181.000       -22.0410003662         0.1400645077
    1719  412903.688 3864331.000       -21.3630008698         0.2033877820
    1720  413163.500 3864481.000       -16.6959991455         0.2318882942
    1721  413423.312 3864631.000       -14.7840003967         0.3532295227
    1722  413683.094 3864781.000       -18.6459999084         0.4076935649
    1723  413942.906 3864931.000        -7.4270000458         0.3563162386
    1724  414202.688 3865081.000        -9.5970001221         0.2495693713
    1725  414462.500 3865231.000        -5.4039998055         0.1495711505
    1726  400282.906 3857390.500        -0.9620000124         0.0161849651
    1727  400542.688 3857540.500        -1.7960000038         0.0422537550
    1728  400802.500 3857690.500        -3.6960000992         0.0510948077
    1729  401062.312 3857840.500        -3.4430000782         0.0570437796
    1730  401322.125 3857990.500        -3.7820000648         0.0645236000
    1731  401582.000 3858140.500        -3.9760000706         0.0717418641
    1732  401841.812 3858290.500        -3.8399999142         0.0809061825
    1733  402101.594 3858440.500        -4.1350002289         0.0848897919
    1734  402361.406 3858590.500        -4.2719998360         0.0889375508
    1735  402621.188 3858740.500        -4.5890002251         0.0951811671
    1736  402881.000 3858890.500        -4.8000001907         0.1004754156
    1737  403140.812 3859040.500        -5.0910000801         0.1028266177
    1738  403400.594 3859190.500        -5.3049998283         0.1054597348
    1739  403660.406 3859340.500        -5.5009999275         0.1085008159
    1740  403920.188 3859490.500        -5.5170001984         0.1110922694
    1741  404180.000 3859640.500        -5.9349999428         0.1154134497
    1742  404439.812 3859790.500        -6.2680001259         0.1191963404
    1743  404699.625 3859940.500        -6.0500001907         0.1307019889
    1744  404959.500 3860090.500        -5.9429998398         0.1313512772
    1745  405219.312 3860240.500        -5.8880000114         0.1324174702
    1746  405479.094 3860390.500        -6.4959998131         0.1226312965
    1747  405738.906 3860540.500        -5.8930001259         0.1149155349
    1748  405998.688 3860690.500        -5.7960000038         0.1110999137
    1749  406258.500 3860840.500        -5.8709998131         0.1090177149
    1750  406518.312 3860990.500        -2.8239998817         0.1030826345
    1751  406778.094 3861140.500        -6.1760001183         0.0701732188
    1752  407037.906 3861290.500        -2.4570000172         0.0317784250
    1753  411454.594 3863840.500        -6.7360000610         0.0539805181
    1754  411714.438 3863990.500        -5.1519999504         0.1170303822
    1755  411974.312 3864140.500       -15.5629997253         0.2738222480
    1756  412234.094 3864290.500       -18.0849990845         0.1394400001
    1757  412493.906 3864440.500       -15.6739997864         0.1168881059
    1758  412753.688 3864590.500       -13.1499996185         0.2346019000
    1759  413013.500 3864740.500        -6.5650000572         0.2590445876
    1760  413273.312 3864890.500       -22.7800006866         0.3922850490
    1761  413533.094 3865040.500       -15.4799995422         0.4548614919
    1762  413792.906 3865190.500       -12.0000000000         0.3756862879
    1763  414052.688 3865340.500        -8.0920000076         0.2762863636
    1764  400132.906 3857650.500        -0.8840000033         0.0140339490
    1765  400392.688 3857800.500        -2.0460000038         0.0383896381
    1766  400652.500 3857950.500        -2.3889999390         0.0506301746
    1767  400912.312 3858100.500        -3.6640000343         0.0579047203
    1768  401172.125 3858250.500        -3.6960000992         0.0632584244
    1769  401432.000 3858400.500        -3.8280000687         0.0739176571
    1770  401691.812 3858550.500        -4.3680000305         0.0809457302
    1771  401951.594 3858700.500        -4.3709998131         0.0850913972
    1772  402211.406 3858850.500        -4.6570000648         0.0917153955
    1773  402471.188 3859000.500        -4.9279999733         0.0974728689
    1774  402731.000 3859150.500        -5.2280001640         0.1006963253
    1775  402990.812 3859300.500        -5.4679999352         0.1023306623
    1776  403250.594 3859450.500        -5.1119999886         0.1051040143
    1777  403510.406 3859600.500        -5.6189999580         0.1068271771
    1778  403770.188 3859750.500        -5.2930002213         0.1096618772
    1779  404030.000 3859900.500        -5.3680000305         0.1087080687
    1780  404289.812 3860050.500        -4.3959999084         0.1192825213
    1781  404549.625 3860200.500        -6.0089998245         0.1340044737
    1782  404809.500 3860350.500        -6.4959998131         0.1266369969
    1783  405069.312 3860500.500        -6.2420001030         0.1258538365
    1784  405329.094 3860650.500        -6.2849998474         0.1247182116
    1785  405588.906 3860800.500        -6.3839998245         0.1236813888
    1786  405848.688 3860950.500        -6.6430001259         0.1205887944
    1787  406108.500 3861100.500        -6.4520001411         0.1240271926
    1788  406368.312 3861250.500        -6.6960000992         0.1195948347
    1789  406628.094 3861400.500        -6.1890001297         0.1017429605
    1790  406887.906 3861550.500        -3.6870000362         0.1081653461
    1791  407147.688 3861700.500        -3.8359999657         0.1038676277
    1792  407407.500 3861850.500        -2.5460000038         0.0733515024
    1793  407667.312 3862000.500        -3.0209999084         0.0418280661
    1794  411824.312 3864400.500       -10.0290002823         0.4115392566
    1795  412084.094 3864550.500        -6.0609998703         0.0000000000
    1796  412343.906 3864700.500        -2.4159998894         0.0532807186
    1797  412603.688 3864850.500        -2.9869999886         0.3945738077
    1798  412863.500 3865000.500        -5.0219998360         0.2471924722
    1799  413123.312 3865150.500       -17.6110000610         0.4685925841
    1800  413383.094 3865300.500        -9.5530004501         0.6700383425
    1801  413642.906 3865450.500        -8.3310003281         0.4804880619
    1802  399982.906 3857910.250        -1.3930000067         0.0000000000
    1803  400242.688 3858060.250        -1.9390000105         0.0390247665
    1804  400502.500 3858210.250        -3.6510000229         0.0501417406
    1805  400762.312 3858360.250        -3.4630000591         0.0546273477
    1806  401022.125 3858510.250        -3.5720000267         0.0633898228
    1807  401282.000 3858660.250        -3.7769999504         0.0724493563
    1808  401541.812 3858810.250        -4.2199997902         0.0797532573
    1809  401801.594 3858960.250        -4.5430002213         0.0854228064
    1810  402061.406 3859110.250        -4.6350002289         0.0909229591
    1811  402321.188 3859260.250        -4.9959998131         0.0971156880
    1812  402581.000 3859410.250        -5.1030001640         0.1018375605
    1813  402840.812 3859560.250        -5.2369999886         0.1050918922
    1814  403100.594 3859710.250        -5.4549999237         0.1071885824
    1815  403360.406 3859860.250        -5.0229997635         0.1097629219
    1816  403620.188 3860010.250        -6.0960001945         0.1123921871
    1817  403880.000 3860160.250        -5.6620001793         0.1158052683
    1818  404139.812 3860310.250        -4.2890000343         0.1231392398
    1819  404399.625 3860460.250        -5.5980000496         0.1223132014
    1820  404659.500 3860610.250        -5.6929998398         0.1213539094
    1821  404919.312 3860760.250        -6.1890001297         0.1229714379
    1822  405179.094 3860910.250        -6.3319997787         0.1254123747
    1823  405438.906 3861060.250        -6.6430001259         0.1248287782
    1824  405698.688 3861210.250        -6.7069997787         0.1232781857
    1825  405958.500 3861360.250        -6.6090002060         0.1269221902
    1826  406218.312 3861510.250        -6.7569999695         0.1288421452
    1827  406478.094 3861660.250        -7.5250000954         0.1266573071
    1828  406737.906 3861810.250        -5.3850002289         0.1304934025
    1829  406997.688 3861960.250        -4.9130001068         0.1255891621
    1830  407257.500 3862110.250        -6.2160000801         0.0973595232
    1831  407517.312 3862260.250        -5.2030000687         0.0724030584
    1832  407777.094 3862410.250        -1.8960000277         0.0711417869
    1833  411674.312 3864660.250        -4.7030000687         0.7122910023
    1834  412453.688 3865110.250        -4.8049998283         0.6800545454
    1835  412713.500 3865260.250        -6.1300001144         0.0000000000
    1836  412973.312 3865410.250        -7.1100001335         0.6903621554
    1837  413233.094 3865560.250       -21.1959991455         0.7073752284
    1838  413492.906 3865710.250        -8.5030002594         0.4953542650
    1839  399832.906 3858170.000        -0.5130000114         0.0064286627
    1840  400092.688 3858320.000        -1.2960000038         0.0255172253
    1841  400352.500 3858470.000        -2.7960000038         0.0447230823
    1842  400612.312 3858620.000        -3.5599999428         0.0552781932
    1843  400872.125 3858770.000        -3.6319999695         0.0623183027
    1844  401132.000 3858920.000        -3.8139998913         0.0720106214
    1845  401391.812 3859070.000        -4.3550000191         0.0796610042
    1846  401651.594 3859220.000        -4.8959999084         0.0858968720
    1847  401911.406 3859370.000        -4.8619999886         0.0936621055
    1848  402171.188 3859520.000        -4.8600001335         0.1016752124
    1849  402431.000 3859670.000        -5.4959998131         0.1067101806
    1850  402690.812 3859820.000        -5.3889999390         0.1089657769
    1851  402950.594 3859970.000        -5.6170001030         0.1107513905
    1852  403210.406 3860120.000        -5.5960001945         0.1084562317
    1853  403470.188 3860270.000        -4.2430000305         0.1160925254
    1854  403730.000 3860420.000        -5.5960001945         0.1251243055
    1855  403989.812 3860570.000        -5.7930002213         0.1194707304
    1856  404249.625 3860720.000        -5.5430002213         0.1192344651
    1857  404509.500 3860870.000        -6.3429999352         0.1202821881
    1858  404769.312 3861020.000        -5.6960000992         0.1198544130
    1859  405029.094 3861170.000        -6.0430002213         0.1258524209
    1860  405288.906 3861320.000        -6.6149997711         0.1237012520
    1861  405548.688 3861470.000        -6.6609997749         0.1245099306
    1862  405808.500 3861620.000        -6.7039999962         0.1280744374
    1863  406068.312 3861770.000        -6.7030000687         0.1311730295
    1864  406328.094 3861920.000        -6.6960000992         0.1394822896
    1865  406587.906 3862070.000        -7.7719998360         0.1440391243
    1866  406847.688 3862220.000        -7.8449997902         0.1307646036
    1867  407107.500 3862370.000        -7.1710000038         0.1151276603
    1868  407367.312 3862520.000        -5.5240001678         0.0930232033
    1869  407627.094 3862670.000        -4.2379999161         0.0913091749
    1870  407886.938 3862820.000        -2.3570001125         0.0369019285
    1871  411524.312 3864920.000        -4.3499999046         1.1656553745
    1872  412303.688 3865370.000        -9.1909999847         0.3753682971
    1873  412563.500 3865520.000        -5.2220001221         0.1680867821
    1874  412823.312 3865670.000       -21.6959991455         0.8496877551
    1875  413083.094 3865820.000       -14.2430000305         0.7833471298
    1876  399682.906 3858430.000        -0.9269999862         0.0080237295
    1877  399942.688 3858580.000        -1.5279999971         0.0329057090
    1878  400202.500 3858730.000        -2.4079999924         0.0431828797
    1879  400462.312 3858880.000        -3.5959999561         0.0525803976
    1880  400722.125 3859030.000        -3.5290000439         0.0619168878
    1881  400982.000 3859180.000        -3.9590001106         0.0691935867
    1882  401241.812 3859330.000        -4.2670001984         0.0763699785
    1883  401501.594 3859480.000        -4.5430002213         0.0868297964
    1884  401761.406 3859630.000        -5.1719999313         0.0976794884
    1885  402021.188 3859780.000        -5.3119997978         0.1048913449
    1886  402281.000 3859930.000        -5.6199998856         0.1109026447
    1887  402540.812 3860080.000        -5.8449997902         0.1141239256
    1888  402800.594 3860230.000        -6.0520000458         0.1155221239
    1889  403060.406 3860380.000        -5.4889998436         0.1206126809
    1890  403320.188 3860530.000        -5.9970002174         0.1242780685
    1891  403580.000 3860680.000        -5.9650001526         0.1178528816
    1892  403839.812 3860830.000        -5.7519998550         0.1171362624
    1893  404099.625 3860980.000        -5.3730001450         0.1205864400
    1894  404359.500 3861130.000        -5.9879999161         0.1202634349
    1895  404619.312 3861280.000        -5.7039999962         0.1227662340
    1896  404879.094 3861430.000        -6.2259998322         0.1230256557
    1897  405138.906 3861580.000        -6.4099998474         0.1223307475
    1898  405398.688 3861730.000        -6.5679998398         0.1255386770
    1899  405658.500 3861880.000        -6.6430001259         0.1292099655
    1900  405918.312 3862030.000        -6.6630001068         0.1329596341
    1901  406178.094 3862180.000        -6.7550001144         0.1385653466
    1902  406437.906 3862330.000        -7.3969998360         0.1420059502
    1903  406697.688 3862480.000        -8.0860004425         0.1447292864
    1904  406957.500 3862630.000        -9.6820001602         0.1458172053
    1905  407217.312 3862780.000       -11.5959997177         0.1511604488
    1906  407477.094 3862930.000        -8.3000001907         0.1357506514
    1907  407736.938 3863080.000        -7.2449998856         0.1109399945
    1908  407996.812 3863230.000        -4.5710000992         0.0818947926
    1909  408256.594 3863380.000        -2.3129999638         0.0532908328
    1910  410594.812 3864730.000        -4.0500001907         0.0000000000
    1911  410854.594 3864880.000        -8.9370002747         0.1646761596
    1912  411114.438 3865030.000       -12.3730001450         0.2871086597
    1913  411374.312 3865180.000        -9.8310003281         0.9156323671
    1914  411634.094 3865330.000        -3.9960000515         0.6979852915
    1915  411893.906 3865480.000        -6.8699998856         0.8406518102
    1916  412153.688 3865630.000       -14.1560001373         0.6141620278
    1917  412413.500 3865780.000       -17.1970005035         0.5304366350
    1918  412673.312 3865930.000       -16.8260002136         0.7616935968
    1919  412933.094 3866080.000        -4.9200000763         0.6463597417
    1920  399792.688 3858839.500        -1.2740000486         0.0147464173
    1921  400052.500 3858989.500        -2.0429999828         0.0316044427
    1922  400312.312 3859139.500        -2.4119999409         0.0490383320
    1923  400572.125 3859289.500        -3.5750000477         0.0600754134
    1924  400832.000 3859439.500        -3.8350000381         0.0645546168
    1925  401091.812 3859589.500        -4.5460000038         0.0735941827
    1926  401351.594 3859739.500        -4.4539999962         0.0864014402
    1927  401611.406 3859889.500        -4.9889998436         0.0994524360
    1928  401871.188 3860039.500        -5.3460001945         0.1084715575
    1929  402131.000 3860189.500        -6.0430002213         0.1148629412
    1930  402390.812 3860339.500        -5.9959998131         0.1185548156
    1931  402650.594 3860489.500        -6.4549999237         0.1206055731
    1932  402910.406 3860639.500        -6.4359998703         0.1226424575
    1933  403170.188 3860789.500        -6.4660000801         0.1224255189
    1934  403430.000 3860939.500        -6.4470000267         0.1230784506
    1935  403689.812 3861089.500        -6.0929999352         0.1246270761
    1936  403949.625 3861239.500        -5.9549999237         0.1245393902
    1937  404209.500 3861389.500        -5.7930002213         0.1239326000
    1938  404469.312 3861539.500        -6.0960001945         0.1219640225
    1939  404729.094 3861689.500        -6.0209999084         0.1210244894
    1940  404988.906 3861839.500        -6.0700001717         0.1221802011
    1941  405248.688 3861989.500        -6.1459999084         0.1255863160
    1942  405508.500 3862139.500        -6.6430001259         0.1282881200
    1943  405768.312 3862289.500        -6.7199997902         0.1319004148
    1944  406028.094 3862439.500        -6.6960000992         0.1349193156
    1945  406287.906 3862589.500        -6.8870000839         0.1400586963
    1946  406547.688 3862739.500        -8.5430002213         0.1357318461
    1947  406807.500 3862889.500        -6.6960000992         0.1381494701
    1948  407067.312 3863039.500        -7.1069998741         0.1619118452
    1949  407327.094 3863189.500       -11.7379999161         0.1489107460
    1950  407586.938 3863339.500       -11.2749996185         0.1261077672
    1951  407846.812 3863489.500        -9.6009998322         0.1193388551
    1952  408106.594 3863639.500        -6.6180000305         0.1153555885
    1953  408366.406 3863789.500        -3.8910000324         0.1132924780
    1954  408626.188 3863939.500        -4.3810000420         0.1086355448
    1955  408886.000 3864089.500        -5.2960000038         0.0846716613
    1956  409145.812 3864239.500        -3.9519999027         0.0838226601
    1957  409405.594 3864389.500        -6.7940001488         0.0834234655
    1958  409665.406 3864539.500        -4.9000000954         0.0934564695
    1959  409925.188 3864689.500        -3.8380000591         0.1258915812
    1960  410185.000 3864839.500        -7.2849998474         0.1299768835
    1961  410444.812 3864989.500        -8.4029998779         0.2472766191
    1962  410704.594 3865139.500       -11.8159999847         0.2684687972
    1963  410964.438 3865289.500       -11.1350002289         0.3225655854
    1964  411224.312 3865439.500        -6.3689999580         0.5387498736
    1965  411484.094 3865589.500        -2.4049999714         0.1678113639
    1966  411743.906 3865739.500        -8.0150003433         0.4660083652
    1967  412003.688 3865889.500       -11.6960000992         0.4470509887
    1968  412263.500 3866039.500       -12.4519996643         0.5244884491
    1969  412523.312 3866189.500        -6.0139999390         0.7029384375
    1970  412783.094 3866339.500        -5.4310002327         0.5023384094
    1971  399642.688 3859099.500        -1.6959999800         0.0100995200
    1972  399902.500 3859249.500        -1.6519999504         0.0301861651
    1973  400162.312 3859399.500        -1.6219999790         0.0439207405
    1974  400422.125 3859549.500        -3.5759999752         0.0509057753
    1975  400682.000 3859699.500        -3.6129999161         0.0565753803
    1976  400941.812 3859849.500        -3.7269999981         0.0669278949
    1977  401201.594 3859999.500        -3.6710000038         0.0841592774
    1978  401461.406 3860149.500        -4.9140000343         0.0971295089
    1979  401721.188 3860299.500        -5.7569999695         0.1079431400
    1980  401981.000 3860449.500        -6.0149998665         0.1213195324
    1981  402240.812 3860599.500        -6.6510000229         0.1226054877
    1982  402500.594 3860749.500        -6.6960000992         0.1206921116
    1983  402760.406 3860899.500        -6.6459999084         0.1243188158
    1984  403020.188 3861049.500        -6.6430001259         0.1270219386
    1985  403280.000 3861199.500        -6.6459999084         0.1290699393
    1986  403539.812 3861349.500        -6.6180000305         0.1312223375
    1987  403799.625 3861499.500        -6.1430001259         0.1311528683
    1988  404059.500 3861649.500        -6.3000001907         0.1282144785
    1989  404319.312 3861799.500        -5.5430002213         0.1247680932
    1990  404579.094 3861949.500        -6.0069999695         0.1231187135
    1991  404838.906 3862099.500        -6.0949997902         0.1220663041
    1992  405098.688 3862249.500        -6.2760000229         0.1236045361
    1993  405358.500 3862399.500        -5.8959999084         0.1273081303
    1994  405618.312 3862549.500        -6.6960000992         0.1318582296
    1995  405878.094 3862699.500        -6.8930001259         0.1328847110
    1996  406137.906 3862849.500        -6.7259998322         0.1383332312
    1997  406397.688 3862999.500        -7.3010001183         0.1455525309
    1998  406657.500 3863149.500        -7.9169998169         0.1556085795
    1999  406917.312 3863299.500        -9.2430000305         0.1528232396
    2000  407177.094 3863449.500       -10.8070001602         0.1413364559
    2001  407436.938 3863599.500       -11.4709997177         0.1394244134
    2002  407696.812 3863749.500       -11.7139997482         0.1419235170
    2003  407956.594 3863899.500       -11.6960000992         0.1405504644
    2004  408216.406 3864049.500        -8.3090000153         0.1450195611
    2005  408476.188 3864199.500       -11.7030000687         0.1382822692
    2006  408736.000 3864349.500       -14.0190000534         0.1167995781
    2007  408995.812 3864499.500       -10.7119998932         0.1165686250
    2008  409255.594 3864649.500       -12.4259996414         0.1153317094
    2009  409515.406 3864799.500        -8.3920001984         0.1207811609
    2010  409775.188 3864949.500       -10.8570003510         0.1479227841
    2011  410035.000 3865099.500       -12.2110004425         0.1665969193
    2012  410294.812 3865249.500       -13.9409999847         0.2228392810
    2013  410554.594 3865399.500       -15.0760002136         0.2445536554
    2014  410814.438 3865549.500       -12.3819999695         0.2751994133
    2015  411074.312 3865699.500        -6.4149999619         0.3583891988
    2016  411334.094 3865849.500        -3.6679999828         0.7816018462
    2017  411593.906 3865999.500        -3.9709999561         0.8791658282
    2018  411853.688 3866149.500        -5.5139999390         0.4835993648
    2019  412113.500 3866299.500        -7.9229998589         0.6670112610
    2020  412373.312 3866449.500        -9.0590000153         0.8259294629
    2021  399492.688 3859359.500        -0.4690000117         0.0000000000
    2022  399752.500 3859509.500        -1.4479999542         0.0275525097
    2023  400012.312 3859659.500        -2.3180000782         0.0408708751
    2024  400272.125 3859809.500        -2.9179999828         0.0495944545
    2025  400532.000 3859959.500        -3.7209999561         0.0570449010
    2026  400791.812 3860109.500        -3.7520000935         0.0637452453
    2027  401051.594 3860259.500        -3.6329998970         0.0777778327
    2028  401311.406 3860409.500        -4.9460000992         0.0867152587
    2029  401571.188 3860559.500        -2.9370000362         0.1039995402
    2030  401831.000 3860709.500        -5.1760001183         0.1217765659
    2031  402090.812 3860859.500        -6.7129998207         0.1151820049
    2032  402350.594 3861009.500        -6.6199998856         0.1197267398
    2033  402610.406 3861159.500        -6.7160000801         0.1263523847
    2034  402870.188 3861309.500        -7.0279998779         0.1291632354
    2035  403130.000 3861459.500        -6.6350002289         0.1343802214
    2036  403389.812 3861609.500        -6.7960000038         0.1389727443
    2037  403649.625 3861759.500        -6.6909999847         0.1396328956
    2038  403909.500 3861909.500        -6.6240000725         0.1370814443
    2039  404169.312 3862059.500        -6.6430001259         0.1315382570
    2040  404429.094 3862209.500        -6.0430002213         0.1235492080
    2041  404688.906 3862359.500        -5.6960000992         0.1235823259
    2042  404948.688 3862509.500        -6.1020002365         0.1247858554
    2043  405208.500 3862659.500        -6.3550000191         0.1254594624
    2044  405468.312 3862809.500        -6.3559999466         0.1285043210
    2045  405728.094 3862959.500        -6.6440000534         0.1324824095
    2046  405987.906 3863109.500        -6.6960000992         0.1380891055
    2047  406247.688 3863259.500        -7.1539998055         0.1459684819
    2048  406507.500 3863409.500        -8.3719997406         0.1488960385
    2049  406767.312 3863559.500       -10.2510004044         0.1428463757
    2050  407027.094 3863709.500       -11.3389997482         0.1379051954
    2051  407286.938 3863859.500       -11.6429996490         0.1380139291
    2052  407546.812 3864009.500       -12.2959995270         0.1415791512
    2053  407806.594 3864159.500       -13.2569999695         0.1429259330
    2054  408066.406 3864309.500       -14.9960002899         0.1353355348
    2055  408326.188 3864459.500       -11.8800001144         0.1328180730
    2056  408586.000 3864609.500       -12.0389995575         0.1380570680
    2057  408845.812 3864759.500       -17.3290004730         0.1256860346
    2058  409105.594 3864909.500       -21.9589996338         0.1103633195
    2059  409365.406 3865059.500       -13.4180002213         0.1226458549
    2060  409625.188 3865209.500       -18.7339992523         0.1443603933
    2061  409885.000 3865359.500       -17.5629997253         0.1576106846
    2062  410144.812 3865509.500       -19.1250000000         0.1843218803
    2063  410404.594 3865659.500       -16.2910003662         0.1967159212
    2064  410664.438 3865809.500       -14.1630001068         0.2124525309
    2065  410924.312 3865959.500       -11.9849996567         0.2663239837
    2066  411184.094 3866109.500        -8.8680000305         0.5119830370
    2067  411443.906 3866259.500        -4.5019998550         0.0000000000
    2068  411703.688 3866409.500        -3.2009999752         0.5665155053
    2069  411963.500 3866559.500        -8.6829996109         0.7886353135
    2070  412223.312 3866709.500        -9.5369997025         0.6533715725
    2071  399342.688 3859619.000        -0.7509999871         0.0080279531
    2072  399602.500 3859769.000        -0.7829999924         0.0331541374
    2073  399862.312 3859919.000        -1.5180000067         0.0367160141
    2074  400122.125 3860069.000        -1.6759999990         0.0371882133
    2075  400382.000 3860219.000        -2.0959999561         0.0468045250
    2076  400641.812 3860369.000        -3.5130000114         0.0520120151
    2077  400901.594 3860519.000        -3.0739998817         0.0605819821
    2078  401161.406 3860669.000        -2.1630001068         0.0759558305
    2079  401421.188 3860819.000        -3.1559998989         0.1035067067
    2080  401681.000 3860969.000        -4.8649997711         0.1003867984
    2081  401940.812 3861119.000        -6.6960000992         0.1084627137
    2082  402200.594 3861269.000        -6.5419998169         0.1225552931
    2083  402460.406 3861419.000        -6.7069997787         0.1242263317
    2084  402720.188 3861569.000        -6.7870001793         0.1301427186
    2085  402980.000 3861719.000        -6.7490000725         0.1404077709
    2086  403239.812 3861869.000        -6.9149999619         0.1436443627
    2087  403499.625 3862019.000        -6.8930001259         0.1479808837
    2088  403759.500 3862169.000        -6.7699999809         0.1456313878
    2089  404019.312 3862319.000        -7.0960001945         0.1360183954
    2090  404279.094 3862469.000        -6.6960000992         0.1301989257
    2091  404538.906 3862619.000        -6.1680002213         0.1270468235
    2092  404798.688 3862769.000        -6.0339999199         0.1238903180
    2093  405058.500 3862919.000        -5.8930001259         0.1247693524
    2094  405318.312 3863069.000        -6.4809999466         0.1280136853
    2095  405578.094 3863219.000        -6.6960000992         0.1309164166
    2096  405837.906 3863369.000        -6.6430001259         0.1362167299
    2097  406097.688 3863519.000        -7.0529999733         0.1422321051
    2098  406357.500 3863669.000        -8.4960002899         0.1426482648
    2099  406617.312 3863819.000        -9.7019996643         0.1404263377
    2100  406877.094 3863969.000       -11.8090000153         0.1358703077
    2101  407136.938 3864119.000       -12.2980003357         0.1341933757
    2102  407396.812 3864269.000       -12.7100000381         0.1377565265
    2103  407656.594 3864419.000       -15.2110004425         0.1355209053
    2104  407916.406 3864569.000       -14.5019998550         0.1334198266
    2105  408176.188 3864719.000       -14.9709997177         0.1351474524
    2106  408436.000 3864869.000       -15.1210002899         0.1347393692
    2107  408695.812 3865019.000       -21.2740001678         0.1217052937
    2108  408955.594 3865169.000       -23.5580005646         0.1120923534
    2109  409215.406 3865319.000       -21.5090007782         0.1234303489
    2110  409475.188 3865469.000       -21.8950004578         0.1417499185
    2111  409735.000 3865619.000       -22.3750000000         0.1464177072
    2112  409994.812 3865769.000       -21.1459999084         0.1530610174
    2113  410254.594 3865919.000       -20.0489997864         0.1557576507
    2114  410514.438 3866069.000       -21.3479995728         0.1593440473
    2115  410774.312 3866219.000       -21.6959991455         0.1615513265
    2116  411034.094 3866369.000        -8.5080003738         0.1964504272
    2117  411293.906 3866519.000        -3.2550001144         0.0065571419
    2118  411553.688 3866669.000        -6.4899997711         0.5711979866
    2119  411813.500 3866819.000       -13.6960000992         0.6874507666
    2120  412073.312 3866969.000        -4.5190000534         0.6670818329
    2121  399712.312 3860179.000        -1.2690000534         0.0138333868
    2122  399972.125 3860329.000        -1.6959999800         0.0366079547
    2123  400232.000 3860479.000        -1.5030000210         0.0426412970
    2124  400491.812 3860629.000        -1.7120000124         0.0441544130
    2125  400751.594 3860779.000        -1.6959999800         0.0421000645
    2126  401011.406 3860929.000        -1.6480000019         0.0498495810
